ts_ms,trade_id,side,size,px,lhs_ccy,rhs_ccy
1683052642850.0,2655,S,4000.0,2.91895,ZTA,USD
1683026863950.0,2223,S,7000.0,2.923425,ZTA,USD
1683019081875.0,2107,S,8000.0,2.927625,ZTA,USD
1683022096375.0,2139,B,4000.0,2.9228750000000003,ZTA,USD
1683019596375.0,2116,S,10000.0,2.926475,ZTA,USD
1683041955150.0,2467,S,10000.0,2.915175,ZTA,USD
1682938898875.0,737,S,10000.0,2.902325,ZTA,USD
1683038804675.0,2389,B,4000.0,2.913875,ZTA,USD
1682946854925.0,852,S,9000.0,2.868525,ZTA,USD
1683065775250.0,2927,B,8000.0,2.9433249999999997,ZTA,USD
1683018375950.0,2087,S,2000.0,2.933175,ZTA,USD
1683063632825.0,2897,B,10000.0,2.934425,ZTA,USD
1683055027550.0,2724,B,1000.0,2.913025,ZTA,USD
1683038324525.0,2379,S,7000.0,2.914225,ZTA,USD
1683007275375.0,1898,S,7000.0,2.927975,ZTA,USD
1683041295475.0,2442,S,10000.0,2.9168499999999997,ZTA,USD
1682909071950.0,185,S,8000.0,2.9075249999999997,ZTA,USD
1682931832150.0,593,B,9000.0,2.9156750000000002,ZTA,USD
1683054361750.0,2697,B,10000.0,2.9122250000000003,ZTA,USD
1682965951875.0,1125,S,5000.0,2.952475,ZTA,USD
1682917120775.0,329,S,5000.0,2.903275,ZTA,USD
1683041015625.0,2437,B,2000.0,2.91695,ZTA,USD
1682994905325.0,1710,B,1000.0,2.940325,ZTA,USD
1683063768250.0,2901,B,2000.0,2.933675,ZTA,USD
1682983180125.0,1431,S,10000.0,2.9421999999999997,ZTA,USD
1682944626425.0,828,B,2000.0,2.876325,ZTA,USD
1682973913250.0,1265,B,1000.0,2.959275,ZTA,USD
1683022693725.0,2157,B,9000.0,2.9289750000000003,ZTA,USD
1682990983275.0,1622,B,8000.0,2.9284,ZTA,USD
1682933518725.0,631,B,5000.0,2.911325,ZTA,USD
1683057688750.0,2777,B,6000.0,2.922875,ZTA,USD
1682897479050.0,28,S,9000.0,2.9017999999999997,ZTA,USD
1682984476075.0,1466,B,1000.0,2.948975,ZTA,USD
1682992667175.0,1657,S,8000.0,2.933225,ZTA,USD
1682965178450.0,1112,B,7000.0,2.955275,ZTA,USD
1683052706425.0,2658,S,8000.0,2.91635,ZTA,USD
1683014806850.0,2010,S,10000.0,2.934275,ZTA,USD
1682975697350.0,1297,B,4000.0,2.9526,ZTA,USD
1682917249650.0,340,S,10000.0,2.90185,ZTA,USD
1683020500425.0,2125,B,8000.0,2.9284250000000003,ZTA,USD
1682980320350.0,1384,S,3000.0,2.9488,ZTA,USD
1682957558225.0,1022,S,3000.0,2.906025,ZTA,USD
1682978125275.0,1336,B,10000.0,2.9521,ZTA,USD
1683065448650.0,2924,B,8000.0,2.9426249999999996,ZTA,USD
1683037767950.0,2363,B,8000.0,2.910425,ZTA,USD
1682905869525.0,134,B,5000.0,2.905325,ZTA,USD
1682923277825.0,463,B,4000.0,2.92265,ZTA,USD
1682954721425.0,971,B,8000.0,2.8970000000000002,ZTA,USD
1683018446025.0,2092,B,5000.0,2.932275,ZTA,USD
1683037304525.0,2357,S,8000.0,2.911475,ZTA,USD
1682907149375.0,154,B,10000.0,2.9067000000000003,ZTA,USD
1683062135350.0,2871,S,7000.0,2.93495,ZTA,USD
1683061412325.0,2858,B,8000.0,2.92835,ZTA,USD
1683001324125.0,1817,S,3000.0,2.93935,ZTA,USD
1683053952575.0,2686,B,7000.0,2.91075,ZTA,USD
1682978630375.0,1349,S,7000.0,2.952575,ZTA,USD
1683026869350.0,2224,B,7000.0,2.923925,ZTA,USD
1683009348075.0,1920,S,9000.0,2.9246,ZTA,USD
1683026613725.0,2217,S,5000.0,2.925725,ZTA,USD
1682954901875.0,976,B,10000.0,2.8997,ZTA,USD
1682900885625.0,76,B,5000.0,2.908975,ZTA,USD
1682986902550.0,1531,B,2000.0,2.938075,ZTA,USD
1683036239450.0,2341,S,5000.0,2.917475,ZTA,USD
1682952876825.0,943,S,9000.0,2.8815,ZTA,USD
1682975016050.0,1279,S,4000.0,2.9555000000000002,ZTA,USD
1682929347775.0,553,S,4000.0,2.908475,ZTA,USD
1682931428425.0,584,S,1000.0,2.913875,ZTA,USD
1682937322750.0,711,S,4000.0,2.902775,ZTA,USD
1683025031275.0,2191,S,10000.0,2.925675,ZTA,USD
1682947069075.0,857,S,2000.0,2.869675,ZTA,USD
1683067478350.0,2960,S,6000.0,2.947575,ZTA,USD
1682953577050.0,950,S,1000.0,2.88405,ZTA,USD
1682953216475.0,949,B,2000.0,2.88145,ZTA,USD
1682960246725.0,1060,B,8000.0,2.9212,ZTA,USD
1683056294675.0,2756,B,4000.0,2.9153000000000002,ZTA,USD
1682934609775.0,654,S,7000.0,2.905175,ZTA,USD
1683052804575.0,2660,B,8000.0,2.91545,ZTA,USD
1682984156850.0,1460,S,9000.0,2.9492499999999997,ZTA,USD
1682998575525.0,1769,S,4000.0,2.937725,ZTA,USD
1682914342525.0,290,S,9000.0,2.8937,ZTA,USD
1682958612125.0,1039,S,6000.0,2.9059500000000003,ZTA,USD
1682998574550.0,1765,S,10000.0,2.938075,ZTA,USD
1682919280750.0,386,B,4000.0,2.90685,ZTA,USD
1682965749175.0,1124,S,2000.0,2.953925,ZTA,USD
1683053670925.0,2674,S,5000.0,2.91355,ZTA,USD
1682911540125.0,233,S,5000.0,2.899775,ZTA,USD
1683042390725.0,2480,S,7000.0,2.917025,ZTA,USD
1682914254350.0,285,S,5000.0,2.89435,ZTA,USD
1682954742450.0,972,B,9000.0,2.8973,ZTA,USD
1682934944125.0,655,B,4000.0,2.9034750000000003,ZTA,USD
1682908397925.0,175,S,1000.0,2.9056249999999997,ZTA,USD
1682957702525.0,1030,S,3000.0,2.904175,ZTA,USD
1683001569325.0,1819,B,2000.0,2.940925,ZTA,USD
1682916776225.0,326,B,2000.0,2.9025250000000002,ZTA,USD
1682910746150.0,222,S,1000.0,2.90255,ZTA,USD
1682919280525.0,385,B,9000.0,2.9067499999999997,ZTA,USD
1682997955150.0,1757,B,9000.0,2.942075,ZTA,USD
1682993765250.0,1680,S,4000.0,2.9316999999999998,ZTA,USD
1683014371825.0,2002,B,9000.0,2.9362250000000003,ZTA,USD
1682986714525.0,1526,S,2000.0,2.939375,ZTA,USD
1683003319250.0,1839,S,4000.0,2.942275,ZTA,USD
1682999899850.0,1804,S,10000.0,2.93675,ZTA,USD
1683022367025.0,2148,B,5000.0,2.927125,ZTA,USD
1683047952650.0,2574,B,7000.0,2.9270750000000003,ZTA,USD
1683039725750.0,2406,B,7000.0,2.91745,ZTA,USD
1682977760375.0,1328,S,8000.0,2.9527,ZTA,USD
1682906261575.0,147,S,3000.0,2.909475,ZTA,USD
1683029105325.0,2259,B,4000.0,2.912675,ZTA,USD
1683048304975.0,2582,B,6000.0,2.9246250000000003,ZTA,USD
1683001634350.0,1820,S,8000.0,2.939225,ZTA,USD
1682992189125.0,1647,B,6000.0,2.931575,ZTA,USD
1682936469225.0,689,B,3000.0,2.903875,ZTA,USD
1682990769650.0,1621,S,1000.0,2.92945,ZTA,USD
1683060756075.0,2848,S,6000.0,2.928775,ZTA,USD
1682905720975.0,122,S,10000.0,2.9047750000000003,ZTA,USD
1683001396875.0,1818,S,5000.0,2.9377,ZTA,USD
1682973345025.0,1260,B,6000.0,2.9520999999999997,ZTA,USD
1683065448725.0,2925,B,3000.0,2.942725,ZTA,USD
1683015269175.0,2022,S,6000.0,2.936025,ZTA,USD
1682997888725.0,1751,S,3000.0,2.941325,ZTA,USD
1683015245225.0,2017,B,8000.0,2.937475,ZTA,USD
1683023330675.0,2168,B,10000.0,2.927375,ZTA,USD
1682952415175.0,938,B,5000.0,2.8805750000000003,ZTA,USD
1682988915725.0,1589,B,3000.0,2.93985,ZTA,USD
1682998575275.0,1767,S,9000.0,2.937875,ZTA,USD
1683036328725.0,2346,B,1000.0,2.9162250000000003,ZTA,USD
1682941293350.0,768,B,8000.0,2.878025,ZTA,USD
1682901393175.0,85,B,5000.0,2.90825,ZTA,USD
1682917432650.0,348,B,9000.0,2.90055,ZTA,USD
1683014371275.0,2000,B,9000.0,2.936075,ZTA,USD
1683058677125.0,2797,B,5000.0,2.9254,ZTA,USD
1683018902175.0,2106,S,7000.0,2.9252249999999997,ZTA,USD
1683064376125.0,2913,S,6000.0,2.9384,ZTA,USD
1683040960925.0,2433,B,6000.0,2.9160500000000003,ZTA,USD
1682915793850.0,317,S,4000.0,2.900675,ZTA,USD
1682916779075.0,327,B,2000.0,2.902975,ZTA,USD
1682961834650.0,1073,S,3000.0,2.928525,ZTA,USD
1682912942575.0,259,S,7000.0,2.897025,ZTA,USD
1682902417425.0,96,S,9000.0,2.9076500000000003,ZTA,USD
1682983947225.0,1455,B,6000.0,2.9437,ZTA,USD
1683033652250.0,2309,B,1000.0,2.911025,ZTA,USD
1682931832275.0,594,B,10000.0,2.915775,ZTA,USD
1682906239625.0,146,B,3000.0,2.908625,ZTA,USD
1682972218250.0,1239,B,2000.0,2.956175,ZTA,USD
1682971581425.0,1233,S,10000.0,2.950825,ZTA,USD
1682909935625.0,205,S,8000.0,2.9025,ZTA,USD
1683014779775.0,2009,S,5000.0,2.934025,ZTA,USD
1682979828625.0,1368,S,3000.0,2.95505,ZTA,USD
1682920222375.0,404,B,1000.0,2.911775,ZTA,USD
1683050120450.0,2618,B,7000.0,2.9303,ZTA,USD
1682937527575.0,713,S,10000.0,2.898775,ZTA,USD
1682983508425.0,1446,S,3000.0,2.94015,ZTA,USD
1683049856925.0,2613,B,4000.0,2.93085,ZTA,USD
1682911285225.0,226,B,6000.0,2.90165,ZTA,USD
1683054701825.0,2705,S,4000.0,2.912875,ZTA,USD
1683046552925.0,2536,B,3000.0,2.9210999999999996,ZTA,USD
1683064020825.0,2904,B,6000.0,2.9363,ZTA,USD
1682999730175.0,1793,B,10000.0,2.9346,ZTA,USD
1683025616250.0,2201,B,4000.0,2.923325,ZTA,USD
1682983802525.0,1451,B,7000.0,2.9428,ZTA,USD
1683065059650.0,2917,S,8000.0,2.9439249999999997,ZTA,USD
1682911540225.0,234,S,4000.0,2.8996750000000002,ZTA,USD
1682991974850.0,1645,B,7000.0,2.929825,ZTA,USD
1682913738050.0,270,S,7000.0,2.8954500000000003,ZTA,USD
1682975196050.0,1289,B,10000.0,2.95555,ZTA,USD
1682969454450.0,1182,S,6000.0,2.94235,ZTA,USD
1683014431450.0,2004,B,10000.0,2.934775,ZTA,USD
1682918314375.0,357,B,6000.0,2.9037499999999996,ZTA,USD
1682968419175.0,1159,S,1000.0,2.948375,ZTA,USD
1682914175025.0,279,B,6000.0,2.89565,ZTA,USD
1682930018125.0,565,S,7000.0,2.916675,ZTA,USD
1683040108350.0,2418,B,10000.0,2.91685,ZTA,USD
1683007274875.0,1895,S,8000.0,2.928175,ZTA,USD
1682999851350.0,1797,S,1000.0,2.93695,ZTA,USD
1683026014675.0,2203,S,4000.0,2.927675,ZTA,USD
1683056716525.0,2764,S,2000.0,2.9137,ZTA,USD
1683062134950.0,2868,S,8000.0,2.93525,ZTA,USD
1682937288025.0,707,S,6000.0,2.902875,ZTA,USD
1683038647650.0,2386,S,3000.0,2.914775,ZTA,USD
1682902042925.0,94,B,5000.0,2.9048499999999997,ZTA,USD
1682960158650.0,1056,S,10000.0,2.91805,ZTA,USD
1682914623150.0,293,S,2000.0,2.89465,ZTA,USD
1682936469075.0,687,B,10000.0,2.903775,ZTA,USD
1683058973150.0,2807,B,1000.0,2.92365,ZTA,USD
1682937040725.0,696,B,2000.0,2.9022750000000004,ZTA,USD
1682897405075.0,24,S,7000.0,2.9023,ZTA,USD
1682968928325.0,1167,S,8000.0,2.948225,ZTA,USD
1682926344275.0,514,S,8000.0,2.910225,ZTA,USD
1683033619350.0,2308,B,4000.0,2.911575,ZTA,USD
1683053594425.0,2670,B,2000.0,2.9129,ZTA,USD
1682989411575.0,1596,B,2000.0,2.937775,ZTA,USD
1682966297825.0,1133,S,6000.0,2.952,ZTA,USD
1682930257275.0,576,B,1000.0,2.915975,ZTA,USD
1682942793350.0,801,S,5000.0,2.870075,ZTA,USD
1683036239875.0,2342,S,10000.0,2.917375,ZTA,USD
1682918734150.0,372,S,3000.0,2.9047500000000004,ZTA,USD
1682982601150.0,1409,B,10000.0,2.945725,ZTA,USD
1683053497850.0,2665,B,10000.0,2.913,ZTA,USD
1682922562525.0,450,B,3000.0,2.9161,ZTA,USD
1683042872350.0,2488,S,6000.0,2.913875,ZTA,USD
1682896775275.0,19,S,8000.0,2.8996999999999997,ZTA,USD
1683044893125.0,2503,B,2000.0,2.9193,ZTA,USD
1683051719975.0,2642,S,3000.0,2.922275,ZTA,USD
1682897865850.0,34,S,1000.0,2.9010249999999997,ZTA,USD
1682927983375.0,530,B,9000.0,2.900125,ZTA,USD
1683007877675.0,1906,B,2000.0,2.928275,ZTA,USD
1682967858950.0,1149,S,4000.0,2.953125,ZTA,USD
1682947330475.0,863,B,5000.0,2.8710250000000004,ZTA,USD
1682969875350.0,1194,S,8000.0,2.9471499999999997,ZTA,USD
1682982228675.0,1408,B,6000.0,2.945425,ZTA,USD
1682944027250.0,824,S,10000.0,2.874025,ZTA,USD
1682905375075.0,114,B,5000.0,2.905275,ZTA,USD
1682949720450.0,904,B,7000.0,2.872725,ZTA,USD
1683049373450.0,2604,S,9000.0,2.9294000000000002,ZTA,USD
1683006846850.0,1886,B,1000.0,2.926625,ZTA,USD
1682957702275.0,1028,S,10000.0,2.904275,ZTA,USD
1682986697850.0,1520,S,6000.0,2.9396750000000003,ZTA,USD
1682947624150.0,878,S,6000.0,2.874125,ZTA,USD
1682977195325.0,1314,B,6000.0,2.951325,ZTA,USD
1682937040975.0,697,B,3000.0,2.9023250000000003,ZTA,USD
1682996651575.0,1738,B,1000.0,2.94,ZTA,USD
1683051921450.0,2645,S,4000.0,2.9200250000000003,ZTA,USD
1683014476025.0,2006,S,2000.0,2.933125,ZTA,USD
1683011763375.0,1964,S,5000.0,2.936125,ZTA,USD
1683036810350.0,2355,S,6000.0,2.914625,ZTA,USD
1682999772125.0,1794,B,6000.0,2.937,ZTA,USD
1683055988450.0,2748,S,2000.0,2.91405,ZTA,USD
1682942792950.0,800,S,7000.0,2.870125,ZTA,USD
1682921529425.0,417,S,4000.0,2.912875,ZTA,USD
1682959525525.0,1046,S,3000.0,2.91785,ZTA,USD
1682907980825.0,170,S,5000.0,2.9019,ZTA,USD
1682901877450.0,92,B,7000.0,2.90395,ZTA,USD
1683019400075.0,2113,S,9000.0,2.926225,ZTA,USD
1682983243125.0,1434,B,7000.0,2.9408000000000003,ZTA,USD
1682967966825.0,1152,S,5000.0,2.951625,ZTA,USD
1683059600575.0,2828,S,7000.0,2.92545,ZTA,USD
1682990983425.0,1623,B,1000.0,2.9284499999999998,ZTA,USD
1683058870525.0,2802,S,9000.0,2.9253500000000003,ZTA,USD
1682914623775.0,296,S,10000.0,2.8944,ZTA,USD
1682952414775.0,936,B,9000.0,2.8803750000000004,ZTA,USD
1682908662875.0,179,S,3000.0,2.904725,ZTA,USD
1682971326375.0,1214,B,3000.0,2.950725,ZTA,USD
1682954703375.0,965,S,2000.0,2.89745,ZTA,USD
1682896326725.0,14,B,9000.0,2.901525,ZTA,USD
1682978629675.0,1346,S,3000.0,2.952725,ZTA,USD
1683014108375.0,1996,S,3000.0,2.934425,ZTA,USD
1682969357050.0,1177,S,4000.0,2.94455,ZTA,USD
1682909809275.0,197,B,10000.0,2.902775,ZTA,USD
1682967979425.0,1153,B,3000.0,2.951525,ZTA,USD
1683035379850.0,2333,B,7000.0,2.912175,ZTA,USD
1682986027350.0,1507,B,1000.0,2.94575,ZTA,USD
1683053895425.0,2685,B,1000.0,2.9096,ZTA,USD
1683015386250.0,2033,S,9000.0,2.935725,ZTA,USD
1683034843975.0,2329,S,5000.0,2.910275,ZTA,USD
1683005331250.0,1867,B,8000.0,2.9408999999999996,ZTA,USD
1683018050725.0,2078,B,10000.0,2.934575,ZTA,USD
1682987816150.0,1557,B,5000.0,2.93335,ZTA,USD
1683046336975.0,2528,B,2000.0,2.9199499999999996,ZTA,USD
1683067828675.0,2966,B,2000.0,2.942575,ZTA,USD
1682926288075.0,511,S,7000.0,2.911475,ZTA,USD
1683032146250.0,2293,S,3000.0,2.9061749999999997,ZTA,USD
1683029454450.0,2264,S,2000.0,2.909725,ZTA,USD
1683027312950.0,2232,B,10000.0,2.928175,ZTA,USD
1683003946275.0,1845,B,9000.0,2.9494499999999997,ZTA,USD
1682955998450.0,991,S,8000.0,2.901325,ZTA,USD
1683046589925.0,2539,S,10000.0,2.9210000000000003,ZTA,USD
1683014371550.0,2001,B,3000.0,2.936175,ZTA,USD
1682901425375.0,87,B,5000.0,2.90915,ZTA,USD
1682926840350.0,520,B,6000.0,2.905625,ZTA,USD
1682978124850.0,1332,B,6000.0,2.9518,ZTA,USD
1683047459225.0,2566,S,2000.0,2.922025,ZTA,USD
1682978629475.0,1344,S,5000.0,2.9528749999999997,ZTA,USD
1682988728775.0,1576,B,6000.0,2.935,ZTA,USD
1683055027650.0,2725,B,8000.0,2.9131250000000004,ZTA,USD
1683066822825.0,2946,S,7000.0,2.9465,ZTA,USD
1682960764650.0,1064,S,10000.0,2.922825,ZTA,USD
1682960246525.0,1059,B,6000.0,2.92115,ZTA,USD
1683062130125.0,2866,S,5000.0,2.9357,ZTA,USD
1683014108450.0,1997,S,10000.0,2.9343749999999997,ZTA,USD
1682899537150.0,48,S,10000.0,2.893,ZTA,USD
1682996777475.0,1742,B,9000.0,2.93945,ZTA,USD
1682915794175.0,318,S,5000.0,2.900575,ZTA,USD
1683042543325.0,2485,S,2000.0,2.915925,ZTA,USD
1683035718825.0,2337,S,8000.0,2.915175,ZTA,USD
1683010196725.0,1938,B,4000.0,2.9265000000000003,ZTA,USD
1682993047025.0,1667,S,10000.0,2.931575,ZTA,USD
1682949975850.0,907,S,3000.0,2.876275,ZTA,USD
1682957702450.0,1029,S,9000.0,2.9042250000000003,ZTA,USD
1682923964975.0,475,S,10000.0,2.9273499999999997,ZTA,USD
1682990329525.0,1611,S,4000.0,2.927625,ZTA,USD
1682899871850.0,56,B,8000.0,2.89505,ZTA,USD
1683067787750.0,2962,S,7000.0,2.9436750000000003,ZTA,USD
1682918457050.0,364,B,7000.0,2.90365,ZTA,USD
1683003048175.0,1836,S,6000.0,2.940325,ZTA,USD
1683017060725.0,2063,B,2000.0,2.9320250000000003,ZTA,USD
1682980965550.0,1398,S,10000.0,2.943075,ZTA,USD
1682987433175.0,1549,S,7000.0,2.9385250000000003,ZTA,USD
1683012973025.0,1981,B,5000.0,2.938375,ZTA,USD
1682930236225.0,575,S,7000.0,2.9162749999999997,ZTA,USD
1682996052225.0,1731,B,1000.0,2.942375,ZTA,USD
1682948274825.0,888,B,10000.0,2.8729750000000003,ZTA,USD
1682905705325.0,117,S,3000.0,2.905225,ZTA,USD
1682942339750.0,793,S,9000.0,2.874475,ZTA,USD
1683039593075.0,2403,B,7000.0,2.9186,ZTA,USD
1683017954725.0,2075,S,1000.0,2.931525,ZTA,USD
1682988592975.0,1570,B,1000.0,2.93615,ZTA,USD
1682919887475.0,400,B,6000.0,2.907325,ZTA,USD
1683060756125.0,2849,S,7000.0,2.9286749999999997,ZTA,USD
1682933544325.0,634,S,3000.0,2.911425,ZTA,USD
1683032755325.0,2299,B,5000.0,2.9068750000000003,ZTA,USD
1683012015350.0,1970,S,8000.0,2.9341749999999998,ZTA,USD
1682995356975.0,1725,B,3000.0,2.947575,ZTA,USD
1682940610550.0,752,S,3000.0,2.882075,ZTA,USD
1682927943550.0,528,S,6000.0,2.898975,ZTA,USD
1682914623250.0,294,S,2000.0,2.8946,ZTA,USD
1683048814225.0,2596,B,8000.0,2.922375,ZTA,USD
1682954749150.0,973,B,1000.0,2.89785,ZTA,USD
1683063095225.0,2886,B,5000.0,2.930875,ZTA,USD
1683037691950.0,2361,B,6000.0,2.9106750000000003,ZTA,USD
1682992683950.0,1659,B,7000.0,2.932875,ZTA,USD
1682995024150.0,1714,B,5000.0,2.943025,ZTA,USD
1682911362075.0,227,B,9000.0,2.9025,ZTA,USD
1683061350650.0,2856,S,8000.0,2.9289,ZTA,USD
1682922536150.0,446,S,8000.0,2.9165,ZTA,USD
1682895703175.0,0,B,3000.0,2.900375,ZTA,USD
1682931428350.0,583,S,6000.0,2.913925,ZTA,USD
1682970981250.0,1209,B,5000.0,2.947325,ZTA,USD
1682958899525.0,1040,S,1000.0,2.9105000000000003,ZTA,USD
1683029987375.0,2268,S,4000.0,2.9111249999999997,ZTA,USD
1682965178675.0,1113,B,4000.0,2.955375,ZTA,USD
1682943284175.0,810,S,2000.0,2.871025,ZTA,USD
1682964524450.0,1098,B,5000.0,2.953025,ZTA,USD
1683038409725.0,2381,S,7000.0,2.914125,ZTA,USD
1682965957250.0,1127,B,1000.0,2.952175,ZTA,USD
1683028428125.0,2250,B,9000.0,2.9175750000000003,ZTA,USD
1682948274225.0,885,B,5000.0,2.8727750000000003,ZTA,USD
1682979430450.0,1360,S,8000.0,2.953175,ZTA,USD
1683031922975.0,2291,S,8000.0,2.907975,ZTA,USD
1682970988725.0,1210,B,5000.0,2.948475,ZTA,USD
1682915571725.0,313,B,10000.0,2.896825,ZTA,USD
1682932559225.0,606,B,2000.0,2.9202250000000003,ZTA,USD
1682922368350.0,437,B,4000.0,2.91575,ZTA,USD
1683038087225.0,2368,S,4000.0,2.915175,ZTA,USD
1682978125025.0,1334,B,6000.0,2.9519,ZTA,USD
1683043439975.0,2492,S,1000.0,2.9139250000000003,ZTA,USD
1682980845450.0,1390,B,1000.0,2.9472500000000004,ZTA,USD
1682991816675.0,1641,B,7000.0,2.929725,ZTA,USD
1682910258475.0,206,B,10000.0,2.9054,ZTA,USD
1682900885850.0,78,B,1000.0,2.909075,ZTA,USD
1683059266375.0,2819,S,6000.0,2.923,ZTA,USD
1682897864975.0,33,S,7000.0,2.901125,ZTA,USD
1683005331075.0,1866,B,6000.0,2.9408,ZTA,USD
1682919887150.0,398,B,3000.0,2.907175,ZTA,USD
1682976997025.0,1312,S,8000.0,2.951775,ZTA,USD
1682903459975.0,104,S,4000.0,2.899075,ZTA,USD
1682995023950.0,1713,B,5000.0,2.9429250000000002,ZTA,USD
1683026014825.0,2205,S,1000.0,2.927575,ZTA,USD
1682986027450.0,1508,B,1000.0,2.94585,ZTA,USD
1683034133550.0,2316,B,8000.0,2.9102750000000004,ZTA,USD
1683027684925.0,2240,B,3000.0,2.928475,ZTA,USD
1683022693650.0,2156,B,3000.0,2.928925,ZTA,USD
1683035849725.0,2338,S,3000.0,2.9158749999999998,ZTA,USD
1682920525375.0,411,B,3000.0,2.912625,ZTA,USD
1683026613525.0,2216,S,1000.0,2.925825,ZTA,USD
1682938130950.0,722,S,2000.0,2.901375,ZTA,USD
1682900792575.0,75,B,2000.0,2.908225,ZTA,USD
1682987084475.0,1538,B,5000.0,2.937925,ZTA,USD
1683023373675.0,2172,B,7000.0,2.9278250000000003,ZTA,USD
1682930807575.0,580,B,10000.0,2.910075,ZTA,USD
1682966298175.0,1135,S,10000.0,2.95185,ZTA,USD
1682992610325.0,1656,B,7000.0,2.931875,ZTA,USD
1683054748525.0,2709,S,1000.0,2.9130249999999998,ZTA,USD
1682938898950.0,738,S,9000.0,2.902225,ZTA,USD
1682990123625.0,1608,B,4000.0,2.929175,ZTA,USD
1682956154975.0,1001,S,5000.0,2.902275,ZTA,USD
1682962376525.0,1078,S,5000.0,2.931975,ZTA,USD
1682923278375.0,464,B,8000.0,2.9227000000000003,ZTA,USD
1683058677025.0,2796,B,3000.0,2.9253,ZTA,USD
1683023226950.0,2163,B,7000.0,2.925275,ZTA,USD
1682978450350.0,1341,B,9000.0,2.9545500000000002,ZTA,USD
1682949627375.0,897,S,7000.0,2.870875,ZTA,USD
1683021043550.0,2133,S,2000.0,2.927475,ZTA,USD
1683059613825.0,2832,B,9000.0,2.9258499999999996,ZTA,USD
1683009052275.0,1915,S,1000.0,2.9299,ZTA,USD
1682923966275.0,478,S,6000.0,2.9271499999999997,ZTA,USD
1682972989875.0,1256,S,4000.0,2.9544,ZTA,USD
1683009049550.0,1913,S,7000.0,2.9305,ZTA,USD
1682929501525.0,556,B,10000.0,2.910625,ZTA,USD
1682919887275.0,399,B,5000.0,2.907225,ZTA,USD
1682969325225.0,1176,S,2000.0,2.945525,ZTA,USD
1682969261525.0,1173,S,3000.0,2.944525,ZTA,USD
1682907243350.0,157,B,2000.0,2.90485,ZTA,USD
1683038324975.0,2380,S,5000.0,2.914125,ZTA,USD
1682947068775.0,855,S,10000.0,2.8697749999999997,ZTA,USD
1682899607925.0,49,S,3000.0,2.8936,ZTA,USD
1682966520775.0,1136,S,9000.0,2.94975,ZTA,USD
1683012015125.0,1969,S,6000.0,2.934225,ZTA,USD
1683045916950.0,2517,S,10000.0,2.9214,ZTA,USD
1682993765375.0,1681,S,5000.0,2.93165,ZTA,USD
1682938036825.0,719,S,10000.0,2.901375,ZTA,USD
1682936888275.0,692,B,3000.0,2.904075,ZTA,USD
1682899924650.0,62,S,1000.0,2.896,ZTA,USD
1682976707475.0,1310,B,9000.0,2.943475,ZTA,USD
1682907846550.0,167,B,6000.0,2.9018,ZTA,USD
1683019694750.0,2118,B,1000.0,2.928875,ZTA,USD
1682939384025.0,741,S,5000.0,2.8928249999999998,ZTA,USD
1683051973475.0,2649,S,7000.0,2.920525,ZTA,USD
1683017170975.0,2067,B,10000.0,2.933025,ZTA,USD
1682994518675.0,1699,S,5000.0,2.9356999999999998,ZTA,USD
1682922536425.0,448,S,5000.0,2.91635,ZTA,USD
1682947266675.0,858,B,2000.0,2.8693250000000003,ZTA,USD
1682917432875.0,349,B,5000.0,2.9006499999999997,ZTA,USD
1682988878925.0,1585,B,1000.0,2.93785,ZTA,USD
1683002330550.0,1831,S,9000.0,2.9400749999999998,ZTA,USD
1683046742075.0,2544,S,1000.0,2.9201,ZTA,USD
1683008167850.0,1908,S,4000.0,2.9309250000000002,ZTA,USD
1683046714475.0,2541,B,8000.0,2.91985,ZTA,USD
1683027252875.0,2230,S,3000.0,2.929075,ZTA,USD
1683009368950.0,1922,S,10000.0,2.92475,ZTA,USD
1682897864875.0,32,S,8000.0,2.9012249999999997,ZTA,USD
1682956935525.0,1013,B,5000.0,2.900225,ZTA,USD
1682922350725.0,436,B,3000.0,2.91455,ZTA,USD
1683057916650.0,2779,S,7000.0,2.9223250000000003,ZTA,USD
1683053848950.0,2681,B,2000.0,2.90925,ZTA,USD
1682904383125.0,110,B,5000.0,2.9021,ZTA,USD
1683038323950.0,2376,S,3000.0,2.914425,ZTA,USD
1682912243250.0,246,S,9000.0,2.898025,ZTA,USD
1682993943250.0,1688,S,2000.0,2.9301999999999997,ZTA,USD
1683048230250.0,2580,B,8000.0,2.925825,ZTA,USD
1682929394625.0,554,B,3000.0,2.909225,ZTA,USD
1682899924550.0,61,S,4000.0,2.89605,ZTA,USD
1682947981350.0,880,S,5000.0,2.871925,ZTA,USD
1682942777275.0,798,B,1000.0,2.870975,ZTA,USD
1682926125625.0,505,B,7000.0,2.914825,ZTA,USD
1682921554975.0,418,B,4000.0,2.914225,ZTA,USD
1683062135750.0,2872,S,1000.0,2.93485,ZTA,USD
1683060949875.0,2850,S,3000.0,2.9288749999999997,ZTA,USD
1682987598050.0,1553,S,4000.0,2.933325,ZTA,USD
1683001833075.0,1824,B,2000.0,2.942375,ZTA,USD
1683011302075.0,1962,B,3000.0,2.9346,ZTA,USD
1682933375325.0,627,S,2000.0,2.914275,ZTA,USD
1683015245375.0,2018,B,7000.0,2.9375250000000004,ZTA,USD
