ts_ms,trade_id,side,size,px,lhs_ccy,rhs_ccy
1683013628975.0,2008,B,5000.0,1.478275,GMMA,USD
1682941206250.0,793,B,9000.0,1.514525,GMMA,USD
1683055680325.0,2754,S,6000.0,1.475525,GMMA,USD
1682897705650.0,28,B,9000.0,1.49935,GMMA,USD
1683023477075.0,2174,S,1000.0,1.478675,GMMA,USD
1682994833925.0,1711,B,5000.0,1.516575,GMMA,USD
1682957787125.0,1030,B,3000.0,1.488875,GMMA,USD
1683049660150.0,2648,S,9000.0,1.4898500000000001,GMMA,USD
1682972033775.0,1276,S,2000.0,1.5025750000000002,GMMA,USD
1682914267350.0,340,S,10000.0,1.5053,GMMA,USD
1682948653225.0,893,S,4000.0,1.500675,GMMA,USD
1683015545650.0,2040,B,7000.0,1.478175,GMMA,USD
1682955475325.0,993,B,1000.0,1.5028,GMMA,USD
1683017235650.0,2069,S,10000.0,1.479125,GMMA,USD
1683065497150.0,2924,S,8000.0,1.4536250000000002,GMMA,USD
1682962336950.0,1122,S,9000.0,1.499725,GMMA,USD
1682904193725.0,134,B,5000.0,1.50355,GMMA,USD
1683017883075.0,2076,B,10000.0,1.477775,GMMA,USD
1682960721525.0,1081,B,6000.0,1.488975,GMMA,USD
1682904896075.0,154,B,10000.0,1.50205,GMMA,USD
1683063156050.0,2890,S,7000.0,1.456325,GMMA,USD
1682980068450.0,1426,B,6000.0,1.5003499999999999,GMMA,USD
1683031610725.0,2299,S,5000.0,1.4878749999999998,GMMA,USD
1683053081850.0,2700,B,4000.0,1.49125,GMMA,USD
1682983109175.0,1523,S,10000.0,1.50605,GMMA,USD
1683013077525.0,1993,S,2000.0,1.480275,GMMA,USD
1683005247925.0,1894,B,2000.0,1.47855,GMMA,USD
1683025097275.0,2200,S,1000.0,1.4818749999999998,GMMA,USD
1682970547225.0,1260,S,6000.0,1.49505,GMMA,USD
1682901512125.0,76,B,5000.0,1.50325,GMMA,USD
1682933361350.0,678,B,7000.0,1.525225,GMMA,USD
1683026290425.0,2218,S,8000.0,1.486475,GMMA,USD
1683033969475.0,2335,S,1000.0,1.4817749999999998,GMMA,USD
1683025865150.0,2212,B,5000.0,1.486825,GMMA,USD
1683049226050.0,2638,B,9000.0,1.4909999999999999,GMMA,USD
1683055410950.0,2744,S,8000.0,1.4740749999999998,GMMA,USD
1683032466975.0,2311,B,4000.0,1.488175,GMMA,USD
1683017518850.0,2073,B,8000.0,1.474825,GMMA,USD
1683003535025.0,1869,S,5000.0,1.488275,GMMA,USD
1682960582025.0,1078,S,5000.0,1.4927249999999999,GMMA,USD
1682911696125.0,276,B,9000.0,1.505775,GMMA,USD
1682923736625.0,493,S,6000.0,1.5062000000000002,GMMA,USD
1683054665125.0,2736,B,4000.0,1.480675,GMMA,USD
1682926222325.0,532,B,2000.0,1.504275,GMMA,USD
1683008371075.0,1943,B,6000.0,1.476975,GMMA,USD
1682920754025.0,453,B,9000.0,1.495275,GMMA,USD
1683025606375.0,2206,S,3000.0,1.485725,GMMA,USD
1682920271550.0,439,B,10000.0,1.498225,GMMA,USD
1682975796075.0,1335,B,3000.0,1.5162499999999999,GMMA,USD
1682897706275.0,29,B,9000.0,1.49925,GMMA,USD
1682949007650.0,904,B,7000.0,1.4948249999999998,GMMA,USD
1682897252825.0,26,S,5000.0,1.5068000000000001,GMMA,USD
1683038113175.0,2419,S,4000.0,1.496075,GMMA,USD
1682941920350.0,801,S,5000.0,1.516325,GMMA,USD
1683043895475.0,2537,B,9000.0,1.493025,GMMA,USD
1682983414525.0,1528,B,10000.0,1.50505,GMMA,USD
1683052537150.0,2689,S,3000.0,1.49275,GMMA,USD
1682980068125.0,1424,B,7000.0,1.5005,GMMA,USD
1683036363725.0,2385,B,1000.0,1.493975,GMMA,USD
1682968326025.0,1227,S,4000.0,1.492875,GMMA,USD
1683042646950.0,2507,S,4000.0,1.497925,GMMA,USD
1683022734775.0,2160,S,1000.0,1.480225,GMMA,USD
1683054518825.0,2731,S,4000.0,1.4851249999999998,GMMA,USD
1682922969250.0,485,S,2000.0,1.5038500000000001,GMMA,USD
1683041939675.0,2484,S,3000.0,1.499225,GMMA,USD
1682954963125.0,987,B,9000.0,1.5025499999999998,GMMA,USD
1683067806050.0,2952,B,3000.0,1.467675,GMMA,USD
1682935303425.0,696,S,2000.0,1.527325,GMMA,USD
1682906744150.0,185,S,8000.0,1.5121250000000002,GMMA,USD
1682979055875.0,1397,S,5000.0,1.5081250000000002,GMMA,USD
1682964665425.0,1167,S,8000.0,1.4936749999999999,GMMA,USD
1682912000050.0,285,S,5000.0,1.5066249999999999,GMMA,USD
1683026223950.0,2215,S,3000.0,1.485925,GMMA,USD
1683000106975.0,1789,S,7000.0,1.5085000000000002,GMMA,USD
1682906222725.0,175,S,1000.0,1.5105250000000001,GMMA,USD
1682912479650.0,298,B,4000.0,1.506025,GMMA,USD
1682936915525.0,726,S,1000.0,1.525925,GMMA,USD
1682913509125.0,326,B,2000.0,1.50755,GMMA,USD
1682908999050.0,222,B,1000.0,1.510875,GMMA,USD
1682917648425.0,385,B,9000.0,1.51145,GMMA,USD
1683041980350.0,2490,S,5000.0,1.5007249999999999,GMMA,USD
1682993858950.0,1692,S,2000.0,1.5193,GMMA,USD
1683021969350.0,2136,B,6000.0,1.475175,GMMA,USD
1683064708950.0,2901,S,2000.0,1.4577,GMMA,USD
1683001041275.0,1815,S,6000.0,1.5009000000000001,GMMA,USD
1682929461050.0,595,B,10000.0,1.518775,GMMA,USD
1682979083325.0,1401,B,8000.0,1.505875,GMMA,USD
1682965502525.0,1186,S,7000.0,1.493525,GMMA,USD
1683036541975.0,2388,S,2000.0,1.493275,GMMA,USD
1683006295725.0,1911,S,5000.0,1.483225,GMMA,USD
1682904527875.0,147,B,3000.0,1.50265,GMMA,USD
1683064827850.0,2902,B,8000.0,1.45375,GMMA,USD
1682994572950.0,1700,B,8000.0,1.5172999999999999,GMMA,USD
1682980570450.0,1441,B,3000.0,1.5025499999999998,GMMA,USD
1682968292125.0,1225,S,7000.0,1.4925249999999999,GMMA,USD
1683038833425.0,2437,B,2000.0,1.498425,GMMA,USD
1683014088950.0,2011,S,8000.0,1.4765249999999999,GMMA,USD
1682994278850.0,1696,B,4000.0,1.5205499999999998,GMMA,USD
1682903491975.0,122,S,10000.0,1.5017250000000002,GMMA,USD
1683003413575.0,1866,S,6000.0,1.487375,GMMA,USD
1683053497275.0,2717,S,5000.0,1.48785,GMMA,USD
1683001523950.0,1828,S,1000.0,1.5051,GMMA,USD
1683003405550.0,1865,B,8000.0,1.486125,GMMA,USD
1682973971125.0,1302,B,2000.0,1.514625,GMMA,USD
1683023850475.0,2184,S,9000.0,1.4776749999999998,GMMA,USD
1682998679725.0,1764,S,9000.0,1.517575,GMMA,USD
1682986219550.0,1567,B,4000.0,1.50515,GMMA,USD
1682997411850.0,1745,S,3000.0,1.51395,GMMA,USD
1683059320825.0,2825,B,9000.0,1.45295,GMMA,USD
1682938061125.0,745,B,2000.0,1.524375,GMMA,USD
1682902150775.0,85,S,5000.0,1.5024000000000002,GMMA,USD
1682914691850.0,348,B,9000.0,1.5082,GMMA,USD
1682985252550.0,1557,S,5000.0,1.5014750000000001,GMMA,USD
1683056651750.0,2774,S,10000.0,1.4771,GMMA,USD
1683061077725.0,2858,B,8000.0,1.451575,GMMA,USD
1682999464625.0,1776,B,8000.0,1.510725,GMMA,USD
1683037687975.0,2414,S,2000.0,1.4936749999999999,GMMA,USD
1682913249650.0,317,S,4000.0,1.50685,GMMA,USD
1682913588075.0,327,B,2000.0,1.50915,GMMA,USD
1682945681575.0,844,B,7000.0,1.501275,GMMA,USD
1682910231575.0,259,B,7000.0,1.5043,GMMA,USD
1682902563225.0,96,B,9000.0,1.49775,GMMA,USD
1683000130950.0,1795,S,1000.0,1.50875,GMMA,USD
1683050495125.0,2672,S,2000.0,1.4918,GMMA,USD
1682961863375.0,1109,B,1000.0,1.493425,GMMA,USD
1682904489625.0,146,B,3000.0,1.5037,GMMA,USD
1682964028175.0,1155,B,4000.0,1.4884499999999998,GMMA,USD
1683046752475.0,2600,B,10000.0,1.49855,GMMA,USD
1682908142425.0,205,B,8000.0,1.51505,GMMA,USD
1683005248075.0,1895,B,8000.0,1.4785,GMMA,USD
1682943505950.0,813,B,3000.0,1.518625,GMMA,USD
1682917956075.0,404,S,1000.0,1.5106,GMMA,USD
1683021308175.0,2132,B,7000.0,1.479075,GMMA,USD
1683040756425.0,2473,S,9000.0,1.4999500000000001,GMMA,USD
1683034370375.0,2345,S,2000.0,1.482475,GMMA,USD
1683046285275.0,2592,S,2000.0,1.4983,GMMA,USD
1682909137325.0,226,S,6000.0,1.5110249999999998,GMMA,USD
1683051343850.0,2682,B,8000.0,1.488325,GMMA,USD
1682975563975.0,1328,S,8000.0,1.5184,GMMA,USD
1683062800425.0,2881,S,9000.0,1.4546750000000002,GMMA,USD
1683034144525.0,2343,B,9000.0,1.480475,GMMA,USD
1682991506725.0,1669,B,2000.0,1.4996,GMMA,USD
1683053798350.0,2720,B,4000.0,1.4833,GMMA,USD
1682945831525.0,852,B,9000.0,1.5008249999999999,GMMA,USD
1682909831925.0,234,S,4000.0,1.5036,GMMA,USD
1683011789350.0,1976,B,7000.0,1.483625,GMMA,USD
1682911345150.0,270,S,7000.0,1.505,GMMA,USD
1682995781575.0,1726,B,10000.0,1.513825,GMMA,USD
1682972600025.0,1284,B,5000.0,1.50405,GMMA,USD
1682991378075.0,1664,B,4000.0,1.4978,GMMA,USD
1682915024575.0,357,S,6000.0,1.5090000000000001,GMMA,USD
1682973779375.0,1299,S,8000.0,1.517325,GMMA,USD
1682911834925.0,279,S,6000.0,1.5075749999999999,GMMA,USD
1682927866225.0,565,S,7000.0,1.5080749999999998,GMMA,USD
1682964940925.0,1173,B,3000.0,1.493675,GMMA,USD
1683003547175.0,1870,B,6000.0,1.486825,GMMA,USD
1683036583825.0,2393,B,6000.0,1.493075,GMMA,USD
1683023874375.0,2186,S,4000.0,1.478575,GMMA,USD
1683014587325.0,2017,B,8000.0,1.474275,GMMA,USD
1682940848550.0,782,B,2000.0,1.515175,GMMA,USD
1682989407925.0,1623,B,1000.0,1.4943250000000001,GMMA,USD
1683061021150.0,2856,B,8000.0,1.451875,GMMA,USD
1682902357125.0,94,B,5000.0,1.50195,GMMA,USD
1682935996250.0,711,S,4000.0,1.522225,GMMA,USD
1682912258550.0,293,S,2000.0,1.506025,GMMA,USD
1683004101725.0,1880,B,4000.0,1.4879,GMMA,USD
1682983671725.0,1530,B,7000.0,1.5052999999999999,GMMA,USD
1682962463375.0,1125,B,5000.0,1.4984,GMMA,USD
1682897252375.0,24,S,7000.0,1.50665,GMMA,USD
1683046555225.0,2597,B,5000.0,1.499,GMMA,USD
1682924588075.0,514,S,8000.0,1.5039500000000001,GMMA,USD
1683014702675.0,2022,S,6000.0,1.4743249999999999,GMMA,USD
1683014517775.0,2015,S,9000.0,1.478075,GMMA,USD
1682974995025.0,1314,S,6000.0,1.51735,GMMA,USD
1682991365650.0,1659,B,7000.0,1.499,GMMA,USD
1682928581275.0,576,S,1000.0,1.512425,GMMA,USD
1682939553475.0,777,B,7000.0,1.5167249999999999,GMMA,USD
1683032723475.0,2319,S,10000.0,1.486475,GMMA,USD
1682916481750.0,372,S,3000.0,1.508225,GMMA,USD
1683044918125.0,2565,B,4000.0,1.5019,GMMA,USD
1682934721175.0,687,B,10000.0,1.525175,GMMA,USD
1682920410625.0,450,S,3000.0,1.496225,GMMA,USD
1683061077825.0,2859,B,8000.0,1.451475,GMMA,USD
1682897148775.0,19,B,8000.0,1.50535,GMMA,USD
1682982089150.0,1487,S,7000.0,1.5185250000000001,GMMA,USD
1682991526825.0,1672,S,5000.0,1.50095,GMMA,USD
1682897983950.0,34,S,1000.0,1.4991750000000001,GMMA,USD
1682925989075.0,530,S,9000.0,1.506375,GMMA,USD
1682973700550.0,1297,B,4000.0,1.514125,GMMA,USD
1683008492450.0,1945,B,10000.0,1.47545,GMMA,USD
1683008070475.0,1934,B,5000.0,1.476675,GMMA,USD
1683041573075.0,2479,S,7000.0,1.4959500000000001,GMMA,USD
1682941879150.0,800,B,7000.0,1.515925,GMMA,USD
1682903044775.0,114,S,5000.0,1.502725,GMMA,USD
1682947045950.0,878,S,6000.0,1.4958749999999998,GMMA,USD
1682977506950.0,1360,B,8000.0,1.5119,GMMA,USD
1683067143225.0,2946,B,7000.0,1.46095,GMMA,USD
1682909854050.0,236,B,1000.0,1.5039,GMMA,USD
1682974134175.0,1303,B,9000.0,1.5135750000000001,GMMA,USD
1682949438950.0,907,S,3000.0,1.500775,GMMA,USD
1682933158675.0,676,S,9000.0,1.526125,GMMA,USD
1683036959325.0,2401,B,1000.0,1.489525,GMMA,USD
1683048277950.0,2624,B,8000.0,1.4894749999999999,GMMA,USD
1682943102450.0,809,B,8000.0,1.520125,GMMA,USD
1682987233225.0,1584,B,10000.0,1.499525,GMMA,USD
1683000107050.0,1790,S,4000.0,1.5086000000000002,GMMA,USD
1682999293250.0,1772,S,7000.0,1.5143749999999998,GMMA,USD
1683042181175.0,2496,S,5000.0,1.5020749999999998,GMMA,USD
1682980414925.0,1437,S,6000.0,1.5019500000000001,GMMA,USD
1682919065425.0,417,B,4000.0,1.5058,GMMA,USD
1683014963475.0,2032,B,5000.0,1.471725,GMMA,USD
1682905923425.0,170,S,5000.0,1.505675,GMMA,USD
1682902286550.0,92,S,7000.0,1.50205,GMMA,USD
1683028235725.0,2258,S,3000.0,1.4914749999999999,GMMA,USD
1682994539125.0,1698,B,5000.0,1.518,GMMA,USD
1682934754875.0,688,B,8000.0,1.524875,GMMA,USD
1683057909775.0,2805,B,9000.0,1.454375,GMMA,USD
1682966625575.0,1201,S,3000.0,1.49475,GMMA,USD
1683038739775.0,2434,B,8000.0,1.495275,GMMA,USD
1682912318675.0,296,S,10000.0,1.5058749999999999,GMMA,USD
1682932918450.0,671,S,4000.0,1.527625,GMMA,USD
1682906266075.0,179,B,3000.0,1.508925,GMMA,USD
1682965548750.0,1194,S,8000.0,1.4941749999999998,GMMA,USD
1683031610425.0,2297,S,4000.0,1.487725,GMMA,USD
1682896916125.0,14,S,9000.0,1.5034,GMMA,USD
1682975407125.0,1325,B,8000.0,1.5132999999999999,GMMA,USD
1683011516650.0,1970,B,8000.0,1.4828999999999999,GMMA,USD
1682966919225.0,1208,B,6000.0,1.49345,GMMA,USD
1682907400875.0,197,B,10000.0,1.5083499999999999,GMMA,USD
1682962913225.0,1134,S,1000.0,1.49695,GMMA,USD
1683032722950.0,2316,S,8000.0,1.486275,GMMA,USD
1683042688375.0,2511,S,9000.0,1.499325,GMMA,USD
1682966625375.0,1200,S,5000.0,1.49465,GMMA,USD
1682983869875.0,1536,S,1000.0,1.50695,GMMA,USD
1683056144350.0,2763,S,8000.0,1.4731500000000002,GMMA,USD
1683022492725.0,2150,S,5000.0,1.4767249999999998,GMMA,USD
1683016780725.0,2062,S,6000.0,1.4766249999999999,GMMA,USD
1682983867950.0,1535,S,5000.0,1.5065000000000002,GMMA,USD
1683037948625.0,2416,S,4000.0,1.4956749999999999,GMMA,USD
1682962005650.0,1112,S,7000.0,1.496125,GMMA,USD
1682924551675.0,511,S,7000.0,1.5033500000000002,GMMA,USD
1683030082750.0,2276,B,10000.0,1.486975,GMMA,USD
1683025605625.0,2205,S,1000.0,1.485625,GMMA,USD
1682938326350.0,751,B,5000.0,1.5220749999999998,GMMA,USD
1683042757550.0,2513,S,8000.0,1.4985249999999999,GMMA,USD
1682988756750.0,1605,B,6000.0,1.501,GMMA,USD
1682935996675.0,713,S,10000.0,1.522375,GMMA,USD
1683020697875.0,2121,B,7000.0,1.475025,GMMA,USD
1682902151675.0,87,S,5000.0,1.50255,GMMA,USD
1682925042550.0,520,B,6000.0,1.5049,GMMA,USD
1682985820650.0,1563,B,10000.0,1.5049000000000001,GMMA,USD
1682982089350.0,1488,S,10000.0,1.518575,GMMA,USD
1683040393025.0,2463,S,1000.0,1.50485,GMMA,USD
1683032724175.0,2324,S,4000.0,1.486925,GMMA,USD
1682976196050.0,1345,B,4000.0,1.5234999999999999,GMMA,USD
1683022314975.0,2145,B,2000.0,1.4773749999999999,GMMA,USD
1682958329925.0,1047,S,9000.0,1.49535,GMMA,USD
1682971355675.0,1270,S,10000.0,1.4979250000000002,GMMA,USD
1683045124575.0,2570,B,5000.0,1.4977,GMMA,USD
1683011516875.0,1971,B,10000.0,1.4828,GMMA,USD
1682898656750.0,48,B,10000.0,1.494825,GMMA,USD
1683027303525.0,2240,S,3000.0,1.488375,GMMA,USD
1682913249775.0,318,S,5000.0,1.50695,GMMA,USD
1683040393850.0,2465,S,9000.0,1.50505,GMMA,USD
1683045946550.0,2583,B,6000.0,1.4999,GMMA,USD
1682955657475.0,1001,B,5000.0,1.500875,GMMA,USD
1682960547250.0,1077,B,5000.0,1.489975,GMMA,USD
1682947118650.0,880,S,5000.0,1.497075,GMMA,USD
1682966625025.0,1199,S,5000.0,1.49455,GMMA,USD
1682921731475.0,475,S,10000.0,1.495075,GMMA,USD
1682970116525.0,1251,B,4000.0,1.4938,GMMA,USD
1682899728150.0,56,B,8000.0,1.5,GMMA,USD
1683066475325.0,2938,B,9000.0,1.4581499999999998,GMMA,USD
1682915648450.0,364,B,7000.0,1.511975,GMMA,USD
1682943319375.0,810,B,2000.0,1.519425,GMMA,USD
1683023241275.0,2170,B,10000.0,1.4786249999999999,GMMA,USD
1683010123350.0,1957,B,7000.0,1.48545,GMMA,USD
1682983379475.0,1527,S,2000.0,1.5067000000000002,GMMA,USD
1683049225775.0,2637,B,6000.0,1.49105,GMMA,USD
1683063063950.0,2889,S,10000.0,1.456075,GMMA,USD
1682991288875.0,1657,S,8000.0,1.5002499999999999,GMMA,USD
1682946044875.0,863,B,5000.0,1.500975,GMMA,USD
1682903073325.0,117,S,3000.0,1.504475,GMMA,USD
1682958094175.0,1038,S,6000.0,1.494125,GMMA,USD
1682957346775.0,1018,B,4000.0,1.490025,GMMA,USD
1683053137150.0,2701,S,10000.0,1.4913,GMMA,USD
1682917885975.0,400,B,6000.0,1.50875,GMMA,USD
1683024402475.0,2197,B,3000.0,1.4784249999999999,GMMA,USD
1682930906625.0,634,S,3000.0,1.522675,GMMA,USD
1683041974825.0,2489,B,3000.0,1.499875,GMMA,USD
1683008492175.0,1944,B,1000.0,1.4754999999999998,GMMA,USD
1683015915025.0,2042,B,5000.0,1.4765249999999999,GMMA,USD
1682925821850.0,528,B,6000.0,1.505375,GMMA,USD
1682912258650.0,294,S,2000.0,1.506125,GMMA,USD
1683045289175.0,2575,S,5000.0,1.49985,GMMA,USD
1683059329675.0,2828,B,7000.0,1.45305,GMMA,USD
1683000130825.0,1794,S,6000.0,1.50865,GMMA,USD
1682999735675.0,1782,B,6000.0,1.5048,GMMA,USD
1682990214725.0,1637,B,7000.0,1.4963250000000001,GMMA,USD
1682970591150.0,1265,B,1000.0,1.4949999999999999,GMMA,USD
1683020756225.0,2123,S,2000.0,1.477225,GMMA,USD
1683027303375.0,2239,S,3000.0,1.488325,GMMA,USD
1682920410250.0,446,S,8000.0,1.4959749999999998,GMMA,USD
1682896024575.0,0,B,3000.0,1.500575,GMMA,USD
1682928921650.0,583,S,6000.0,1.515575,GMMA,USD
1683023812950.0,2182,B,9000.0,1.477025,GMMA,USD
1683060003125.0,2831,S,9000.0,1.45005,GMMA,USD
1682981439675.0,1469,S,1000.0,1.510375,GMMA,USD
1683068210525.0,2957,B,1000.0,1.4651750000000001,GMMA,USD
1682951912375.0,938,B,5000.0,1.5035749999999999,GMMA,USD
1682997411950.0,1746,S,10000.0,1.514,GMMA,USD
1682958112175.0,1045,S,2000.0,1.4956749999999999,GMMA,USD
1682989345375.0,1622,S,8000.0,1.498375,GMMA,USD
1682975795925.0,1334,B,6000.0,1.5163499999999999,GMMA,USD
1682971076950.0,1269,S,9000.0,1.5009750000000002,GMMA,USD
1683029355050.0,2274,B,9000.0,1.481325,GMMA,USD
1683026929850.0,2232,S,10000.0,1.487825,GMMA,USD
1682912955825.0,313,S,10000.0,1.505625,GMMA,USD
1682930060025.0,606,B,2000.0,1.517375,GMMA,USD
1682920270950.0,437,B,4000.0,1.498375,GMMA,USD
1683034833725.0,2350,B,9000.0,1.483225,GMMA,USD
1682979083625.0,1403,B,8000.0,1.505675,GMMA,USD
1683062080825.0,2875,B,6000.0,1.44825,GMMA,USD
1683065233850.0,2918,S,8000.0,1.454225,GMMA,USD
1683020821375.0,2126,S,3000.0,1.478225,GMMA,USD
1683031465550.0,2292,S,6000.0,1.487825,GMMA,USD
1682901512450.0,78,B,1000.0,1.50315,GMMA,USD
1683057768625.0,2796,B,3000.0,1.454775,GMMA,USD
1682897929275.0,33,B,7000.0,1.498275,GMMA,USD
1683067629050.0,2949,B,7000.0,1.465575,GMMA,USD
1682917885650.0,398,B,3000.0,1.5089,GMMA,USD
1683035573550.0,2372,B,1000.0,1.488925,GMMA,USD
1682902880275.0,104,S,4000.0,1.5029750000000002,GMMA,USD
1682997743950.0,1752,S,6000.0,1.51695,GMMA,USD
1683054243275.0,2729,B,9000.0,1.485525,GMMA,USD
1682982273525.0,1491,S,9000.0,1.5194750000000001,GMMA,USD
1683031409275.0,2291,S,8000.0,1.4909249999999998,GMMA,USD
1683065030750.0,2908,B,1000.0,1.449375,GMMA,USD
1682987710025.0,1589,S,3000.0,1.497625,GMMA,USD
1683032723875.0,2321,S,4000.0,1.4866249999999999,GMMA,USD
1682918456575.0,411,B,3000.0,1.5111,GMMA,USD
1683064557550.0,2900,B,5000.0,1.45505,GMMA,USD
1682936279750.0,722,S,2000.0,1.525325,GMMA,USD
1682901512075.0,75,B,2000.0,1.50335,GMMA,USD
1683035573925.0,2374,B,5000.0,1.488775,GMMA,USD
1683022631250.0,2156,B,3000.0,1.478375,GMMA,USD
1682928916375.0,580,B,10000.0,1.5150249999999998,GMMA,USD
1682962537350.0,1127,B,1000.0,1.49725,GMMA,USD
1682961863175.0,1108,B,4000.0,1.493525,GMMA,USD
1683028418575.0,2263,S,3000.0,1.493525,GMMA,USD
1682937856550.0,738,S,9000.0,1.528025,GMMA,USD
1683019941250.0,2094,B,9000.0,1.471425,GMMA,USD
1682954080550.0,972,B,9000.0,1.4987499999999998,GMMA,USD
1682959914025.0,1060,S,8000.0,1.49455,GMMA,USD
1682921205575.0,464,S,8000.0,1.4938749999999998,GMMA,USD
1683028329550.0,2260,S,10000.0,1.493125,GMMA,USD
1682988799325.0,1611,B,4000.0,1.5006,GMMA,USD
1682994094725.0,1694,S,4000.0,1.5232,GMMA,USD
1683002513725.0,1842,B,7000.0,1.496875,GMMA,USD
1683008650975.0,1948,S,6000.0,1.4786000000000001,GMMA,USD
1682959077350.0,1056,S,10000.0,1.4987,GMMA,USD
1682972302250.0,1279,S,4000.0,1.5042499999999999,GMMA,USD
1682922426375.0,478,B,6000.0,1.4947,GMMA,USD
1682969242775.0,1236,S,6000.0,1.498975,GMMA,USD
1683053228350.0,2711,S,3000.0,1.49135,GMMA,USD
1682927495625.0,556,S,10000.0,1.505625,GMMA,USD
1682917885875.0,399,B,5000.0,1.50885,GMMA,USD
1683060732350.0,2853,S,10000.0,1.4555250000000002,GMMA,USD
1683056144625.0,2764,S,2000.0,1.4732500000000002,GMMA,USD
1682904995550.0,157,S,2000.0,1.5016,GMMA,USD
1683035194725.0,2362,B,1000.0,1.489275,GMMA,USD
1682982669250.0,1503,S,2000.0,1.509125,GMMA,USD
1682898679725.0,49,S,3000.0,1.497025,GMMA,USD
1683041376275.0,2478,B,9000.0,1.4960499999999999,GMMA,USD
1682952420575.0,949,S,2000.0,1.501425,GMMA,USD
1683042195650.0,2497,B,7000.0,1.502175,GMMA,USD
1682961375025.0,1097,S,2000.0,1.496475,GMMA,USD
1682936227325.0,719,B,10000.0,1.524575,GMMA,USD
1682935107975.0,692,S,3000.0,1.524325,GMMA,USD
1682900456050.0,62,S,1000.0,1.497975,GMMA,USD
1682972719050.0,1289,S,10000.0,1.506,GMMA,USD
1682905802750.0,167,B,6000.0,1.502125,GMMA,USD
1682976196950.0,1348,B,2000.0,1.52335,GMMA,USD
1682938043025.0,741,B,5000.0,1.525075,GMMA,USD
1683048318850.0,2628,B,10000.0,1.490875,GMMA,USD
1682962537625.0,1129,B,8000.0,1.49715,GMMA,USD
1682991701550.0,1677,S,4000.0,1.505,GMMA,USD
1682920410425.0,448,S,5000.0,1.4960749999999998,GMMA,USD
1683031642075.0,2300,S,2000.0,1.489175,GMMA,USD
1682914692075.0,349,B,5000.0,1.5081,GMMA,USD
1682996739825.0,1731,B,1000.0,1.5163,GMMA,USD
1682982863975.0,1512,B,10000.0,1.504375,GMMA,USD
1683067295050.0,2948,B,8000.0,1.4634,GMMA,USD
1682980347025.0,1431,S,10000.0,1.50045,GMMA,USD
1683038795250.0,2435,S,2000.0,1.498375,GMMA,USD
1683004101625.0,1879,B,8000.0,1.488,GMMA,USD
1682961411150.0,1098,B,5000.0,1.495725,GMMA,USD
1682897916875.0,32,B,8000.0,1.499225,GMMA,USD
1683042956075.0,2521,S,10000.0,1.496275,GMMA,USD
1682920111125.0,436,B,3000.0,1.503625,GMMA,USD
1682957621575.0,1028,B,10000.0,1.489325,GMMA,USD
1683050071575.0,2660,S,8000.0,1.4935,GMMA,USD
1682902881325.0,110,S,5000.0,1.5033750000000001,GMMA,USD
1683039986025.0,2454,B,1000.0,1.49955,GMMA,USD
1682909900250.0,246,B,9000.0,1.5015,GMMA,USD
1683032969075.0,2330,S,7000.0,1.485125,GMMA,USD
1682981091650.0,1462,B,4000.0,1.509625,GMMA,USD
1682927271325.0,554,B,3000.0,1.503475,GMMA,USD
1682900454950.0,61,S,4000.0,1.497875,GMMA,USD
1683055522175.0,2747,B,9000.0,1.472075,GMMA,USD
1682941434075.0,798,S,1000.0,1.516875,GMMA,USD
1682983339525.0,1526,S,2000.0,1.5074,GMMA,USD
1682919125075.0,418,S,4000.0,1.50485,GMMA,USD
1683030584850.0,2285,B,9000.0,1.486775,GMMA,USD
1683059323450.0,2827,S,3000.0,1.4541,GMMA,USD
1682983671850.0,1531,B,2000.0,1.50525,GMMA,USD
1683000473675.0,1800,S,6000.0,1.50085,GMMA,USD
1683020304150.0,2109,B,3000.0,1.4746249999999999,GMMA,USD
1682930853725.0,627,B,2000.0,1.522275,GMMA,USD
1682962463175.0,1124,B,2000.0,1.4985,GMMA,USD
1682924664475.0,517,S,9000.0,1.5058,GMMA,USD
1682993015625.0,1686,S,4000.0,1.514075,GMMA,USD
1682930852775.0,624,B,4000.0,1.522475,GMMA,USD
1682932022325.0,660,B,9000.0,1.521275,GMMA,USD
1682945680950.0,840,B,3000.0,1.5015749999999999,GMMA,USD
1683026330850.0,2224,B,7000.0,1.4867249999999999,GMMA,USD
1683002278725.0,1840,S,3000.0,1.5007249999999999,GMMA,USD
1682998263525.0,1760,S,10000.0,1.5208249999999999,GMMA,USD
1682978795250.0,1387,S,4000.0,1.5049750000000002,GMMA,USD
1683053150925.0,2703,B,2000.0,1.49045,GMMA,USD
1683055572625.0,2751,S,4000.0,1.474125,GMMA,USD
1682951912550.0,939,B,7000.0,1.503475,GMMA,USD
1682957553125.0,1022,B,3000.0,1.490475,GMMA,USD
1682997489875.0,1747,B,3000.0,1.5126,GMMA,USD
1683033646650.0,2333,S,7000.0,1.482025,GMMA,USD
1682962268825.0,1119,S,3000.0,1.498425,GMMA,USD
1682998576850.0,1763,B,7000.0,1.517075,GMMA,USD
1683006338375.0,1915,S,1000.0,1.4844249999999999,GMMA,USD
1682974588875.0,1310,B,9000.0,1.511625,GMMA,USD
1683018605925.0,2084,S,10000.0,1.484025,GMMA,USD
1683022734475.0,2159,S,7000.0,1.480175,GMMA,USD
